VertexTo VertexFrom TimeStart TimeStop
349021 1589239 2 2
349021 1550346 2 2
349021 1301234 2 2
1461319 1300830 2 2
1461319 1459894 2 2
1461319 1513229 2 2
128216 1568727 2 2
1196417 1143075 2 2
1196417 1253035 2 2
1196417 1345380 2 2
1196417 1566698 2 2
1196417 1582939 2 2
1164332 1205798 2 2
1164332 1203669 2 2
1164332 1520134 2 2
1164332 186367 2 2
1253462 1511137 2 2
1253462 1236927 2 2
1253462 1560866 2 2
141522 1515100 2 2
141522 1105792 2 2
141522 173462 2 2
141522 1483192 2 2
141522 1330464 2 2
255099 1384826 2 2
255099 1516649 2 2
255099 1536901 2 2
255099 21176 2 2
1566981 235967 2 2
1566981 1246879 2 2
1566981 1500599 2 2
1566981 1156773 2 2
1566981 1075284 2 2
1566981 1083423 2 2
1566981 1198526 2 2
596098021027736 314785 2 2
596098021027736 1349720 2 2
1003748 111161 2 2
1003748 1496677 2 2
1196982 1458168 2 2
1196982 1475401 2 2
105441 1544283 2 2
1437952 1370411 2 2
1093905 1136510 2 2
1093905 134443 2 2
1093905 1141525 2 2
1093905 1555705 2 2
1093905 1591593 2 2
1093905 104996 2 2
200935 313155 2 2
164144 1522013 2 2
164144 1353647 2 2
164144 1350727 2 2
1048983 237705 2 2
1048983 1500182 2 2
1022862 1109184 2 2
1022862 1175790 2 2
1351960 140152 2 2
1351960 1262523 2 2
1351960 1259579 2 2
1351960 1275066 2 2
121072 19273 2 2
121072 265768 2 2
121072 1274477 2 2
121072 1467192 2 2
1379595 1202690 2 2
1379595 1267218 2 2
1379595 1554149 2 2
1379595 1222369 2 2
1379595 1190174 2 2
1472820 1151022 2 2
1472820 1294565 2 2
1531507 1117903 2 2
1531507 127 2 2
113393 409007 2 2
113393 318655 2 2
113393 1544732 2 2
305291 1123485 2 2
179034 1127307 2 2
179034 1026093 2 2
1022439 1280133 2 2
1022439 372821 2 2
1022439 1075456 2 2
1308691 31931 2 2
596098021028117 2955038712027075 2 2
596098021028117 596098021021823 2 2
596098021028117 596098021028445 2 2
1143956 1410562 2 2
1143956 1446291 2 2
1143956 1119187 2 2
1143956 1427912 2 2
1143956 321229 2 2
235856 1026350 2 2
235856 1308364 2 2
235856 1530821 2 2
1189926 1494258 2 2
1140597 326947 2 2
1140597 1499330 2 2
1140597 1438933 2 2
1140597 1001742 2 2
1138202 1331972 2 2
1138202 1100960 2 2
2955038711027744 596098021027242 2 2
2955038711027744 2955038711025422 2 2
2955038711027744 596098021027192 2 2
1476638 1175145 2 2
1142136 1313379 2 2
1142136 1128859 2 2
1142136 215703 2 2
1193505 1256095 2 2
1193505 281960 2 2
1319113 1181122 2 2
1520134 1203669 2 2
1520134 256198 2 2
1520134 1164332 2 2
1520134 1094929 2 2
1067478 1075883 2 2
1118234 1342532 2 2
1027234 1239701 2 2
1027234 1094240 2 2
1111186 1215289 2 2
1235819 1034045 2 2
1111184 1436752 2 2
1111184 1297559 2 2
1111184 1069431 2 2
1111184 1150486 2 2
1076318 1005192 2 2
1076318 13765 2 2
1279167 1107020 2 2
1279167 1426209 2 2
1279167 194691 2 2
1279167 1228749 2 2
1279167 1196377 2 2
1279167 1364102 2 2
1279167 1393834 2 2
1251534 210153 2 2
1251534 1480553 2 2
1251534 1100902 2 2
152117 1236847 2 2
152117 396584 2 2
152117 1485476 2 2
152117 1390403 2 2
1423294 1485763 2 2
1423294 1150595 2 2
5786821413026973 2449133521023236 2 2
5786821413026973 1103957 2 2
427679 313090 2 2
427679 1165993 2 2
427679 238312 2 2
427679 1161454 2 2
427679 1197277 2 2
1423622 112294 2 2
1423622 1294629 2 2
1423622 1590416 2 2
1423622 1487171 2 2
1423622 1171480 2 2
1423622 1542275 2 2
1423622 1210187 2 2
1423622 1159823 2 2
1423622 1308217 2 2
1423622 347475 2 2
1423622 396144 2 2
1423622 1231556 2 2
1423622 463930 2 2
1423622 231747 2 2
1423622 1328677 2 2
1423622 1334532 2 2
1423622 1583397 2 2
1423622 1176917 2 2
1423622 1381655 2 2
1423622 117599 2 2
1423622 118378 2 2
1423622 1365429 2 2
1423622 1493785 2 2
1423622 1292349 2 2
1422501 2955038711025229 2 2
1422501 1308747 2 2
1422501 180432 2 2
1422501 1571988 2 2
1212606 249580 2 2
1314068 179949 2 2
1386581 1167072 2 2
1386581 1420261 2 2
1386581 1384335 2 2
1386581 1377745 2 2
1386581 297079 2 2
1386581 1150486 2 2
1386581 1217465 2 2
1386581 1077028 2 2
1168885 18929 2 2
1168885 1346517 2 2
1168885 1334393 2 2
1168885 1172656 2 2
1168885 1306165 2 2
1168885 1367559 2 2
1168885 1419113 2 2
1168885 11701 2 2
1168885 1189144 2 2
1085460 1250157 2 2
1085460 1007498 2 2
1085460 1104002 2 2
1085460 1574186 2 2
1085460 237438 2 2
1085460 1109817 2 2
1085460 151026 2 2
1085460 156058 2 2
1085460 1488905 2 2
1085460 1354905 2 2
1085460 1203404 2 2
1460273 1516503 2 2
1460273 1027959 2 2
1500143 1133783 2 2
2955038712026870 1137645 2 2
2955038712026870 596098022027929 2 2
2955038712026870 596098022027963 2 2
1335613 281312 2 2
1335613 1226830 2 2
1335613 184676 2 2
1335613 1489246 2 2
1335613 1318523 2 2
1335613 1466007 2 2
1335613 1334796 2 2
1335613 409241 2 2
1335613 303926 2 2
1067212 20314 2 2
112751 137542 2 2
238164 1272491 2 2
1292112 1243383 2 2
1292112 1350963 2 2
1292112 1072677 2 2
1203232 1474520 2 2
1203232 1132025 2 2
596098022026328 596098021024903 2 2
596098022026328 2955038711029185 2 2
596098022026328 26366 2 2
157089 308297 2 2
157089 1335750 2 2
157089 390810 2 2
157089 1179355 2 2
1524568 1002644 2 2
138970 1418027 2 2
141114 1454356 2 2
141114 1249936 2 2
141114 1401792 2 2
141114 1502790 2 2
141114 291816 2 2
141114 1317952 2 2
141114 130261 2 2
141114 11554 2 2
1488118 1003668 2 2
1488118 1019757 2 2
1488118 1216993 2 2
1488118 39520 2 2
1488118 1228123 2 2
1488118 1480719 2 2
263665 178872 2 2
263665 1126849 2 2
263665 228172 2 2
1283770 1322709 2 2
1283770 1178490 2 2
1439684 1234339 2 2
1439684 277838 2 2
1031216 1447863 2 2
1269868 1126561 2 2
1269868 1358808 2 2
1269868 1097220 2 2
1269868 1180719 2 2
1082066 1042059 2 2
1082066 136688 2 2
1082066 1004638 2 2
1082066 1159129 2 2
1334796 281312 2 2
1334796 1226830 2 2
1334796 184676 2 2
1334796 1489246 2 2
1334796 1318523 2 2
1334796 1466007 2 2
1334796 1335613 2 2
1334796 409241 2 2
1334796 237008 2 2
1334796 303926 2 2
1334796 171072 2 2
1411730 1567821 2 2
1580002 1513377 2 2
1345053 1051546 2 2
1345053 1103070 2 2
1345053 1303706 2 2
1345053 2449133521028358 2 2
1345053 446803 2 2
1345053 1351184 2 2
1345053 1075184 2 2
1206913 1204575 2 2
1206913 181987 2 2
1206913 1269931 2 2
1206913 1083589 2 2
1206913 1166178 2 2
1206913 1400499 2 2
155603 1584436 2 2
155603 127058 2 2
155603 1212152 2 2
1008597 1377627 2 2
1008597 128700 2 2
1008597 11615 2 2
1008597 1592722 2 2
1008597 1485180 2 2
1008597 1310243 2 2
381835 1132052 2 2
381835 1333770 2 2
381835 1202224 2 2
381835 1222277 2 2
381835 1089639 2 2
381835 242834 2 2
381835 1566377 2 2
381835 268943 2 2
381835 1191206 2 2
118933 1397312 2 2
118933 1475819 2 2
1448390 1019477 2 2
1448390 1317952 2 2
378159 1322985 2 2
172299 1274381 2 2
172299 1023000 2 2
278193 1326895 2 2
278193 196231 2 2
278193 223727 2 2
278193 1465070 2 2
596098022026728 1097868 2 2
596098022026728 1284358 2 2
1117903 1531507 2 2
1117903 127 2 2
1166315 360428 2 2
1166315 1303466 2 2
1166315 1034543 2 2
1166315 1559964 2 2
1166315 1437022 2 2
1209577 1387907 2 2
137591 35261 2 2
137591 1196150 2 2
137591 1036721 2 2
137591 103859 2 2
137591 28368 2 2
137591 1031784 2 2
137591 1414306 2 2
131611 1085354 2 2
1281699 1040225 2 2
1281699 10034 2 2
1294621 1492047 2 2
296480 1184613 2 2
296480 1561487 2 2
296480 1472804 2 2
1119187 1029751 2 2
1119187 1446291 2 2
1119187 1143956 2 2
1119187 1427912 2 2
1119187 321229 2 2
1532495 1494442 2 2
1532495 149004 2 2
1532495 2365 2 2
24493 1041523 2 2
24493 1420381 2 2
596098021022658 596098021021759 2 2
596098021022658 2955038711025837 2 2
1387875 596098021026716 2 2
1461787 1451773 2 2
1461787 112440 2 2
1461787 1148271 2 2
1461787 1314829 2 2
283401 127338 2 2
156431 1404405 2 2
156431 231866 2 2
1021241 1543105 2 2
1021241 1138940 2 2
1021241 136084 2 2
1038542 1346235 2 2
1038542 1252098 2 2
1038542 1300050 2 2
1137139 1378117 2 2
1137139 1084427 2 2
1137139 1525227 2 2
1137139 17220 2 2
1137139 1038128 2 2
1137139 1265775 2 2
1490575 1124109 2 2
1490575 1587985 2 2
1490575 31931 2 2
1460784 145819 2 2
1460784 1247769 2 2
1318322 219098 2 2
215703 1313379 2 2
215703 1128859 2 2
215703 1142136 2 2
1389306 1472157 2 2
1389306 1492147 2 2
1389306 1028096 2 2
1464151 1107020 2 2
1464151 194691 2 2
1464151 1198705 2 2
1464151 1436379 2 2
1464151 1222251 2 2
1464151 220015 2 2
1464151 1364102 2 2
1464151 1125152 2 2
1464151 1274575 2 2
1246638 1263317 2 2
1246638 145627 2 2
1246638 1127916 2 2
1246638 1403664 2 2
1246638 119888 2 2
1246638 1330464 2 2
1032100 1418338 2 2
1032100 1404052 2 2
1032100 1341400 2 2
1032100 114409 2 2
1032100 372597 2 2
1032100 278572 2 2
1032100 1501165 2 2
1032100 1544793 2 2
1032100 1537122 2 2
1032100 10049 2 2
1414481 1194765 2 2
1414481 1512064 2 2
1414481 1211432 2 2
1414481 251479 2 2
1414481 1137142 2 2
1414481 158452 2 2
1414481 1143279 2 2
1040820 11108 2 2
1040820 313342 2 2
1040820 1273529 2 2
1040820 1029116 2 2
1040820 1352481 2 2
24319 127018 2 2
24319 1050889 2 2
24319 324044 2 2
24319 384604 2 2
1211180 1497439 2 2
1211180 1088871 2 2
1211180 1254676 2 2
1211180 1406891 2 2
1211180 1010510 2 2
1211180 1366377 2 2
1211180 1216444 2 2
1211180 1076372 2 2
1237403 1130773 2 2
1237403 27485 2 2
1237403 504690 2 2
1237403 13555 2 2
1237403 1100598 2 2
1530632 234464 2 2
1069684 254706 2 2
1069684 174902 2 2
1069684 255358 2 2
1069684 1273730 2 2
1069684 1309114 2 2
1069684 213417 2 2
1069684 1040772 2 2
1069684 1190152 2 2
1044783 1167084 2 2
109776 1066706 2 2
109776 1308891 2 2
109776 1529266 2 2
1110758 1459226 2 2
1110758 1414617 2 2
1110758 1174520 2 2
1591094 262108 2 2
1591094 1339499 2 2
1591094 108815 2 2
1591094 1139270 2 2
1591094 185434 2 2
1330472 1503384 2 2
1330472 1097247 2 2
1330472 1524322 2 2
1074530 164411 2 2
1074530 1472157 2 2
1074530 265081 2 2
1074530 1021441 2 2
1074530 1007118 2 2
278572 1418338 2 2
278572 1404052 2 2
278572 1341400 2 2
278572 114409 2 2
278572 1032100 2 2
278572 1501165 2 2
278572 1544793 2 2
278572 1537122 2 2
1075757 1360764 2 2
1075757 205952 2 2
1132168 1529609 2 2
1132168 1352249 2 2
1132168 1179661 2 2
1132168 294261 2 2
1132168 1286566 2 2
1132168 139293 2 2
1358173 239319 2 2
1553251 1328059 2 2
1553251 1141537 2 2
1553251 269466 2 2
1553251 162338 2 2
239987 1512759 2 2
239987 1386819 2 2
239987 1235297 2 2
239987 1478916 2 2
239987 1182459 2 2
298984 1438016 2 2
298984 1459967 2 2
1170732 200280 2 2
1170732 1478399 2 2
1170732 1449015 2 2
291669 1044571 2 2
291669 1301910 2 2
291669 1084998 2 2
291669 1282034 2 2
291669 1007876 2 2
291669 213490 2 2
291669 1063497 2 2
291669 1282902 2 2
291669 1504180 2 2
291669 231395 2 2
291669 250331 2 2
314730 1033654 2 2
314730 1153192 2 2
314730 1083411 2 2
1567865 1150819 2 2
1047473 1235307 2 2
1047473 182118 2 2
1047473 237229 2 2
1047473 1554254 2 2
1047473 355866 2 2
1047473 1111159 2 2
1047473 150213 2 2
1317339 1443360 2 2
1317339 1533961 2 2
1317339 1589277 2 2
1317339 35165 2 2
1236663 1143196 2 2
1075284 235967 2 2
1075284 1246879 2 2
1075284 1500599 2 2
1075284 1156773 2 2
1075284 1566981 2 2
1075284 201858 2 2
1075284 1083423 2 2
1075284 1198526 2 2
156058 1250157 2 2
156058 1498137 2 2
156058 318996 2 2
156058 1007498 2 2
156058 1104002 2 2
156058 1276288 2 2
156058 1574186 2 2
156058 1109817 2 2
156058 151026 2 2
156058 1085460 2 2
156058 1488905 2 2
156058 1203404 2 2
156058 231395 2 2
1313504 264348 2 2
1313504 265752 2 2
1313504 1011388 2 2
1313504 1406939 2 2
1313504 1086002 2 2
1313504 123921 2 2
1284881 1447878 2 2
1284881 148102 2 2
1122188 1416437 2 2
2449133521028748 1411845 2 2
2449133521028748 1195793 2 2
1040225 1281699 2 2
1040225 10034 2 2
1543939 355539 2 2
1543939 1232398 2 2
1465488 1247352 2 2
1465488 260093 2 2
1465488 464077 2 2
1465488 1212030 2 2
1465488 1156786 2 2
1465488 1064699 2 2
1465488 235980 2 2
1465488 1043554 2 2
1514249 1487438 2 2
1450903 1265844 2 2
1450903 1169959 2 2
1478916 1512759 2 2
1478916 1386819 2 2
1478916 1235297 2 2
1478916 239987 2 2
1478916 1182459 2 2
245098 122815 2 2
245098 1210496 2 2
1500584 2054 2 2
1500584 613439 2 2
1500584 1321316 2 2
1500584 1427896 2 2
1500584 1516126 2 2
1500584 1169122 2 2
1500584 1056431 2 2
1500584 1507240 2 2
1500584 344296 2 2
1044250 243412 2 2
1044250 114533 2 2
1044250 1210972 2 2
1044250 147317 2 2
596098021025556 1136872 2 2
1369573 1359670 2 2
1369573 1208502 2 2
1369573 1585505 2 2
1369573 1479618 2 2
1369573 1382508 2 2
1325738 1531135 2 2
1385562 382790 2 2
1385562 1069502 2 2
1385562 1149225 2 2
1385562 1418539 2 2
1385562 1349912 2 2
1385562 1015368 2 2
1385562 482470 2 2
1488905 1250157 2 2
1488905 1498137 2 2
1488905 318996 2 2
1488905 1104002 2 2
1488905 1276288 2 2
1488905 1574186 2 2
1488905 1084998 2 2
1488905 1109817 2 2
1488905 1007876 2 2
1488905 151026 2 2
1488905 1085460 2 2
1488905 156058 2 2
1488905 1203404 2 2
1488905 137432 2 2
1488905 231395 2 2
1126909 105257 2 2
1126909 1504171 2 2
1414991 1268907 2 2
1414991 1417454 2 2
1414991 1493080 2 2
1070380 1031387 2 2
1070380 1111525 2 2
1433407 1530235 2 2
1433407 1289124 2 2
1433407 1071377 2 2
1433407 1034928 2 2
1433407 174505 2 2
1433407 1278387 2 2
1586230 1116422 2 2
1586230 1225836 2 2
1586230 1113 2 2
1586230 205377 2 2
1586230 1592855 2 2
1517624 1460944 2 2
1517624 1060389 2 2
1517624 256074 2 2
1517624 1252006 2 2
1517624 1130679 2 2
1517624 1067656 2 2
1517624 1340516 2 2
1517624 170404 2 2
1517624 1243398 2 2
1517624 14241 2 2
1517624 201447 2 2
1517624 1297150 2 2
1320547 1247352 2 2
1320547 260093 2 2
1320547 464077 2 2
1320547 1384335 2 2
1320547 1377745 2 2
1320547 1156786 2 2
1320547 1273500 2 2
1320547 1064699 2 2
1320547 1217465 2 2
1320547 1498233 2 2
1320547 105488 2 2
1313100 1313789 2 2
1313100 1419787 2 2
1586237 1141875 2 2
1586237 1543105 2 2
1586237 136084 2 2
1349720 2955038712026586 2 2
1349720 314785 2 2
1349720 596098021027736 2 2
1015793 1211582 2 2
1015793 1123867 2 2
1015793 1090002 2 2
1015793 11342 2 2
1015793 1240460 2 2
1015793 1230497 2 2
1110084 31315 2 2
1110084 1134987 2 2
1110084 1303917 2 2
1110084 1555360 2 2
1110084 1065780 2 2
19218 134861 2 2
19218 1506792 2 2
1514021 1439289 2 2
1514021 1350242 2 2
1514021 1312195 2 2
1514021 236912 2 2
1514021 1370562 2 2
1514021 189602 2 2
1514021 1141797 2 2
375822 159812 2 2
375822 144147 2 2
375822 1280235 2 2
375822 1026348 2 2
375822 1453526 2 2
375822 1328969 2 2
375822 1246710 2 2
375822 1467878 2 2
375822 1051085 2 2
1351184 1051546 2 2
1351184 1174596 2 2
1351184 2449133521028358 2 2
1351184 446803 2 2
1351184 1345053 2 2
1351184 1075184 2 2
1340516 1460944 2 2
1340516 1060389 2 2
1340516 256074 2 2
1340516 1252006 2 2
1340516 1130679 2 2
1340516 1067656 2 2
1340516 1517624 2 2
1340516 170404 2 2
1340516 1243398 2 2
1340516 14241 2 2
1340516 201447 2 2
1340516 1297150 2 2
1338539 1123401 2 2
1338539 192665 2 2
1518200 1433757 2 2
1518200 1113638 2 2
1518200 1366161 2 2
1273529 11108 2 2
1273529 313342 2 2
1273529 1040820 2 2
1273529 1029116 2 2
1402507 1121700 2 2
1265705 1227994 2 2
1265705 236912 2 2
1545450 1224447 2 2
1545450 1148452 2 2
1545450 1149227 2 2
1545450 1554781 2 2
1545450 1231026 2 2
1330099 1255839 2 2
1330099 1390589 2 2
289404 1284937 2 2
289404 175742 2 2
289404 358692 2 2
289404 266536 2 2
1478399 200280 2 2
1478399 1170732 2 2
1460860 1585507 2 2
209537 1572191 2 2
1521385 1116422 2 2
1521385 1104306 2 2
1521385 1225836 2 2
1521385 1063381 2 2
1521385 1592855 2 2
1420901 1212497 2 2
130498 332730 2 2
148102 1447878 2 2
148102 1284881 2 2
148102 1338087 2 2
1271324 1473622 2 2
1271324 190435 2 2
1271324 140969 2 2
1271324 1385826 2 2
1434211 125534 2 2
1434211 151110 2 2
1434211 1549114 2 2
1434211 334548 2 2
1434211 325560 2 2
292365 1036170 2 2
292365 256064 2 2
292365 12758 2 2
292365 442990 2 2
250470 1412178 2 2
250470 1007988 2 2
250470 1446253 2 2
1155718 406781 2 2
1155718 1453860 2 2
1155718 398413 2 2
1155718 551830 2 2
1155718 1180380 2 2
1501165 1418338 2 2
1501165 1404052 2 2
1501165 1341400 2 2
1501165 1573618 2 2
1501165 114409 2 2
1501165 1032100 2 2
1501165 278572 2 2
1501165 1544793 2 2
1501165 1537122 2 2
596098021026384 2955038711022236 2 2
596098021026384 207633 2 2
596098021026384 596098021028987 2 2
596098021026384 268069 2 2
596098021026384 2955038712028084 2 2
1175268 1407310 2 2
1549087 1018175 2 2
1061845 195324 2 2
1394136 1355748 2 2
1394136 1163963 2 2
1394136 1072820 2 2
1394136 1322707 2 2
1394136 1302990 2 2
1394136 364565 2 2
1394136 1372400 2 2
1394136 1349410 2 2
2955038711025422 2955038711027744 2 2
2955038711025422 596098021027192 2 2
1273500 1247352 2 2
1273500 260093 2 2
1273500 21911 2 2
1273500 464077 2 2
1273500 1156786 2 2
1273500 1320547 2 2
1273500 1064699 2 2
1273500 1498233 2 2
1273500 105488 2 2
117489 1210804 2 2
117489 1553120 2 2
117489 1162972 2 2
117489 1342489 2 2
117489 234948 2 2
117489 1341918 2 2
117489 370936 2 2
1245617 134719 2 2
1245617 1469251 2 2
1245617 136519 2 2
1245617 1558271 2 2
1002644 1498706 2 2
1002644 1524568 2 2
2955038712027591 1496133 2 2
2955038712027591 148243 2 2
2955038712027591 1260700 2 2
1489205 1548232 2 2
1489205 1457140 2 2
1489205 1194222 2 2
1489205 1402 2 2
1489205 130836 2 2
1170713 215219 2 2
1170713 1463727 2 2
1170713 172038 2 2
111858 1037552 2 2
111858 17302 2 2
111858 1440202 2 2
19856 1306961 2 2
19856 244904 2 2
19856 385305 2 2
1150913 1275706 2 2
1150913 111576 2 2
1150913 5786821411025397 2 2
1429638 1494396 2 2
1429638 1286864 2 2
1429638 1163580 2 2
1429638 1138085 2 2
1429638 1192511 2 2
1429638 1219041 2 2
1199631 1592797 2 2
148243 2955038712027591 2 2
148243 1260700 2 2
1064699 1247352 2 2
1064699 260093 2 2
1064699 21911 2 2
1064699 464077 2 2
1064699 1377745 2 2
1064699 1156786 2 2
1064699 1465488 2 2
1064699 1320547 2 2
1064699 1273500 2 2
1064699 1217465 2 2
1064699 1498233 2 2
1064699 105488 2 2
1296748 1039956 2 2
1555360 1134987 2 2
1555360 1110084 2 2
1555360 426283 2 2
1555360 634311 2 2
1555360 1065780 2 2
596098021025700 596098021028850 2 2
596098021025700 125590 2 2
596098021025700 2955038712027110 2 2
1538542 1579890 2 2
1350804 1463777 2 2
1350804 1291184 2 2
1025107 127477 2 2
1025107 1533386 2 2
1025107 1368108 2 2
1025107 1229575 2 2
2955038711025739 596098021028573 2 2
2955038711025739 1275272 2 2
2955038711025739 596098021028866 2 2
2955038711025739 596098021024186 2 2
249632 1310505 2 2
249632 1204125 2 2
162338 1328059 2 2
162338 1141537 2 2
162338 269466 2 2
162338 1553251 2 2
277095 1520968 2 2
277095 1408382 2 2
596098021027968 1133236 2 2
596098021027968 1551491 2 2
596098021027968 167013 2 2
105140 1297221 2 2
105140 1031355 2 2
105140 1278552 2 2
1106072 185620 2 2
1106072 331296 2 2
1106072 1527015 2 2
1106072 1272961 2 2
1495837 1010976 2 2
1495837 1549610 2 2
1495837 128346 2 2
1495837 1428665 2 2
1495837 344029 2 2
1582847 1096664 2 2
1582847 1000393 2 2
166181 1419501 2 2
166181 1144774 2 2
1185826 443545 2 2
1185826 1278034 2 2
1185826 20349 2 2
1052952 1185642 2 2
1052952 283983 2 2
1052952 1023357 2 2
1052952 1055665 2 2
1052952 1233894 2 2
1492926 301850 2 2
1492926 1127972 2 2
1492926 330232 2 2
1492926 1031429 2 2
1492926 1429271 2 2
1492926 1494694 2 2
1492926 1415945 2 2
1492926 1092927 2 2
1492926 1526386 2 2
1492926 429668 2 2
1492926 1377427 2 2
1492926 1087987 2 2
1492926 1506808 2 2
1492926 1283152 2 2
1492926 37637 2 2
1492926 1005672 2 2
1492926 1561258 2 2
2365 1494442 2 2
2365 149004 2 2
2365 1532495 2 2
2365 1526985 2 2
1508572 596098021024795 2 2
1508572 596098021025456 2 2
1437141 284345 2 2
1437141 273188 2 2
299393 1432632 2 2
299393 1310458 2 2
299393 1267372 2 2
299393 1122655 2 2
299393 1438997 2 2
299393 1417680 2 2
1519888 1549610 2 2
1563902 1148704 2 2
1563902 377637 2 2
1563902 1054068 2 2
1563902 272450 2 2
139293 1352249 2 2
139293 1069526 2 2
139293 1179661 2 2
139293 294261 2 2
139293 1132168 2 2
139293 1032783 2 2
1558501 296449 2 2
1558501 1314943 2 2
1558501 1110124 2 2
1349943 1208260 2 2
1349943 1227542 2 2
1349943 365566 2 2
1282265 1327326 2 2
1282265 1473982 2 2
1282265 374858 2 2
1282265 161860 2 2
1004638 1042059 2 2
1004638 136688 2 2
1004638 1082066 2 2
1004638 1159129 2 2
1377850 2449133521025971 2 2
1492147 164411 2 2
1492147 1472157 2 2
1492147 1389306 2 2
1492147 1028096 2 2
1260700 1496133 2 2
1260700 2955038712027591 2 2
1260700 148243 2 2
1017762 1497439 2 2
1017762 1088871 2 2
1017762 1272391 2 2
1017762 1254676 2 2
1017762 1216444 2 2
1017762 1076372 2 2
1017762 1198878 2 2
596098022027001 1085110 2 2
596098022027001 596098021026100 2 2
1113638 1237731 2 2
1113638 1433757 2 2
1113638 1518200 2 2
1113638 1169841 2 2
1113638 171179 2 2
1364600 362645 2 2
1364600 157051 2 2
1399505 1551176 2 2
1399505 1338629 2 2
1399505 1571025 2 2
1399505 192810 2 2
1308757 1559483 2 2
1308757 364703 2 2
127338 283401 2 2
1029116 11108 2 2
1029116 313342 2 2
1029116 1040820 2 2
1029116 1273529 2 2
1029116 1352481 2 2
1114917 1238137 2 2
1114917 1419334 2 2
1114917 1489964 2 2
1162933 1162986 2 2
1162933 1286843 2 2
1162933 1500807 2 2
1427400 386607 2 2
1427400 5786821412026812 2 2
1427400 2449133521022995 2 2
1427400 5786821413026999 2 2
1427400 533135 2 2
2955038712027775 596098021026706 2 2
2955038712027775 596098022026945 2 2
2955038712027775 596098022026338 2 2
2955038712027775 2955038711021853 2 2
5786821411022765 2449133523027298 2 2
5786821411022765 2449133521028121 2 2
1548110 1511856 2 2
1548110 1571705 2 2
1548110 1318381 2 2
1548110 1383963 2 2
1548110 112401 2 2
1548110 1573466 2 2
1548110 1549499 2 2
1368844 1141537 2 2
1368844 268211 2 2
1368844 1583815 2 2
1183434 1371424 2 2
1183434 1414770 2 2
1183434 1039365 2 2
1183434 1328449 2 2
1210901 1074932 2 2
1210901 428997 2 2
1210901 1019812 2 2
198863 1097291 2 2
1089627 1479418 2 2
1089627 1124860 2 2
1089627 1201477 2 2
1089627 337431 2 2
1089627 1551360 2 2
1089627 1267121 2 2
1089627 1098611 2 2
1089627 1426384 2 2
1089627 1261844 2 2
1089627 1503452 2 2
1089627 136987 2 2
1089627 1265937 2 2
1089627 1027585 2 2
1089627 164894 2 2
1089627 1410229 2 2
1089627 1386205 2 2
24814 1010186 2 2
24814 1585139 2 2
2955038711024398 596098021021759 2 2
1554149 1267218 2 2
1554149 1379595 2 2
1554149 1222369 2 2
1511210 1310748 2 2
1511210 1193214 2 2
1511210 1253125 2 2
1511210 210505 2 2
1511210 26634 2 2
1511210 26682 2 2
1511210 227582 2 2
1511210 1071089 2 2
1511210 1352467 2 2
1512971 377405 2 2
2449133521026578 5786821411026140 2 2
2449133521026578 5786821413028182 2 2
348945 1042548 2 2
348945 1340267 2 2
348945 1132899 2 2
348945 1563227 2 2
348945 1189389 2 2
348945 1152380 2 2
348945 354162 2 2
348945 167770 2 2
348945 121107 2 2
1564105 5786821413027302 2 2
1564105 1220629 2 2
1466582 1515399 2 2
1079150 2955038712026887 2 2
121046 596098021025641 2 2
1301366 1264262 2 2
1301366 165903 2 2
1301366 1180905 2 2
1301366 1290059 2 2
1301366 1327748 2 2
1301366 1147311 2 2
1301366 1366933 2 2
197578 1103816 2 2
197578 1373310 2 2
197578 1462830 2 2
5786821411027676 236582 2 2
1039956 1296748 2 2
1275066 1262523 2 2
1275066 1259579 2 2
1275066 1351960 2 2
1039953 1529508 2 2
1039953 1219596 2 2
1039953 184075 2 2
1039953 184405 2 2
1039953 2955038711022105 2 2
1569056 222169 2 2
1569056 200744 2 2
1569056 1331972 2 2
1569056 1019925 2 2
1077663 1161454 2 2
1077663 384016 2 2
1077663 1197277 2 2
1220865 295452 2 2
1220865 211741 2 2
1220865 1153192 2 2
1220865 1563029 2 2
1220865 101312 2 2
1220865 1194488 2 2
1220865 1163812 2 2
1333841 1085999 2 2
1333841 191946 2 2
1333841 1520066 2 2
1333841 21192 2 2
1333841 1450725 2 2
1551491 1133236 2 2
1551491 596098021027968 2 2
1551491 167013 2 2
1032783 1352249 2 2
1032783 1069526 2 2
1032783 1179661 2 2
1032783 139293 2 2
188731 1186343 2 2
188731 140014 2 2
1027492 1511856 2 2
1027492 1571705 2 2
1027492 1318381 2 2
1150486 1436752 2 2
1150486 1297559 2 2
1150486 1167072 2 2
1150486 1420261 2 2
1150486 1111184 2 2
1150486 1386581 2 2
1150486 1077028 2 2
1009413 1578325 2 2
1009413 1453155 2 2
1009413 1424911 2 2
1009413 132031 2 2
1009413 1133853 2 2
1312775 1212857 2 2
1261844 1479418 2 2
1261844 1124860 2 2
1261844 1201477 2 2
1261844 337431 2 2
1261844 1551360 2 2
1261844 1267121 2 2
1261844 1098611 2 2
1261844 1426384 2 2
1261844 1089627 2 2
1261844 1503452 2 2
1261844 136987 2 2
1261844 1265937 2 2
1261844 1027585 2 2
1261844 164894 2 2
1261844 1410229 2 2
1261844 1386205 2 2
1500182 237705 2 2
1500182 1048983 2 2
274848 1530550 2 2
